ID,Target,text_length,length_bin,fold
p1NwjXgh6fR9QFNa,date hereof and the said Robert Lees covenanteth and granteth and bindeth himselfe,82,4,4
TVSDgCBnV9uaA3YW,Set my hand & seale the three & twentie Day of July in ^the yeare,65,2,2
3IVyZNKLBLHGXj44,since his arrivall full twenty eight days and allways ready to have,67,3,1
5kTI5aWWhHnjpxnc,shall come I Maroe Edmund Read of the Island aforesd Gent,57,1,0
nEUA5avlpc6quJGg,I have hereunto sett my hand and seale this 28^th day of Febry 1641,67,3,4
4CXPmLZONWDaqWAM,Should enjoye the same In witness whereof I have putt my hand this 24^th,72,3,3
1J2dBwmmO6mYevmQ,Subscribed in whose presence the within was sealed and delivered by the wi,74,4,2
AEIelHGQpCNOoMPI,of y^e naturall Loue and Affeccon which Shee beareth to,55,1,0
YqJeK0o6qAyCOzBu,wnt and for ever defend by these prsents & lastly I ye sd Richard Wallis do hereby,82,4,3
QaYo1SNJahmoZODO,degrees or thereabouts mett with Contrary winds,47,0,3
G3iB7r2iLw39gGvl,to be had made committed or done by ye said John,48,0,3
n38Ncug2Vch791eW,theire heyers and assignes for ever for the use,47,0,4
cMKCJsslNGkLKpey,"wayes, Easem:^ts, rights, Members, Profitts, priviledges,",57,1,0
vCJ6TAC76h8jyuZE,hereunto moveing but more Especially for the sume of thirty pounds,66,3,3
nd6iA4uyrOD8TEg0,bargaine & sell unto W^m Cox & Thomas Blagge in the,51,1,0
x1ARAf3AAJL5tcKp,Sell alien confirme assigne and unto him the said Nicolas Barnes,64,2,0
mdluwL3VGXFLU6id,freely and absolutely give grante bargaine alliene,50,0,0
CwfudMPmLHoY7Xrm,former bargaines guiftes sales grantes leases feoffements mortgages judgements,78,4,4
URoWXipJITCRADy2,first had and Obtained in Writing Und:^r his or their hands and Seale,69,3,0
3hfE3NCj0WALNMNr,that he the sd Jon Darrell his heires Executors Adm^rs & assignes,65,2,0
6wrKvNOVPPNiKfWR,Thousand Six hundred Sixty and one made between the,51,1,2
ZlaiXPyVZHpJFJNc,lately purchased of Mr. Thomas Thomson together with twenty,59,2,1
0osXjXBzKJ98dANS,know all men by theis pnts that I Ens: Roger Bradley in consideracon,68,3,0
W2KNy3XndBz3Dbaw,itaments holden in Join ~tenancy Betweene the said,50,0,3
zD9aDrlh9v7peMpO,& comodities whatsovr unto ye sd Captn: Tho Stanhope his,56,1,1
Xqbz7HRIqemmmDof,over unto Christian Broeckhaven his heires exers and assignes all my,68,3,0
EQHCwqh7JfwBnjzG,of ye same Island Gent his heires Execrs or assignes for everall my right,73,3,4
bkGk7t4M9S8Hm8KW,twenty second day of July last past stands indebted unto us for goods by,72,3,0
1VhSU5dvy8Tov9PH,then and in such case and upon the said William Barrons dying and,65,2,0
x2zrClKiKRo0gUrZ,in the said Island aforesaid w^ch he lately purchased of John Murcott merchant and,82,4,4
0SwQKfck5tvgcLfc,in the Island aforesd . bounding on the lands of Mr Price Gent Leward,69,3,3
qSC9yKEXpWv9XDRD,or unfallen conteyninge fifteene acres of land being formerly pte of the plantacon,82,4,1
PC5P9rdb2TxNFxXH,any act of mine or any other persone or persones,48,0,2
vU7El68vyk9Kkz8L,Marmaduke Rawden knight deceased and of Elizabeth Forster of Hodsdon,68,3,2
RI0lmXgWontGtuXH,of the enemie onely excepted In witness where of I have hereunto sett my,72,3,0
bFdTs3v5xMsJ1tKS,or tytle in or unto ye premisses or any parte or,48,0,2
hzLcYyMQWyJw2Dqz,deputy and attorney formee and in my name and to and for my owne,64,2,4
sbDHoUUTXb9IodXz,Alsoe the Sold & other Goods are belonging to Mr Robert,55,1,4
KmShSWeml2uWokzO,aforesaid Thomas Jordan or his assignes Witness my hand and seale this,70,3,1
eq8InFTV0w562oCT,that the said Jeffery Baker As well ( for and in consideration of the sum,73,3,2
FWiyneKLYWwV5Py5,unto ye said Captn Jeremyah Hame his heires Executors Admirs-,61,2,0
n7rsVUNPzQyH9BBC,the sd Robert Kinge or my assignes or by my meanes consent,58,1,4
P5QNCc66w9iD4UDr,hereunto sett my hand and seale the five and twentieth day of January one,73,3,1
NN3iWefN1lrCq9nP,"formed aforesayd, Whereupon I the said Richard Noke",51,1,2
aP49RqsWkedeFw5U,parrish of St Peters and bounded with assigne John Jackson on the east,70,3,4
ibAnWfHUz0shEyeO,Island aforesd Mchant in behalfe of himselfe & Company,54,1,1
ekNUUuwvfRTbb9x4,Henry Milles Gent and Tho Jones boath of this Island ~,54,1,4
fWKWQl9cjSv1NV1L,bargained sold and conveyed and every part and parcell there of,63,2,2
ykECBGNVBWj09YEb,sell assigne & sett over unto Bartholamew Walter of this Island planter his,75,4,0
eTLeR7GdZtoG5tSp,"Did Demise grant , Sett and to ffarme Lett into the Sa",54,1,1
1J0VX8ck59Y7022i,Bartholomew: Rees my Said Sonne his heyres and assignes for Ever,64,2,2
nifBSWYhebXEWBcm,assignes or any of us or any other pson or psons w^tsoever clayinge by from or,78,4,4
bWa40fopd11ROkUh,Richard Pecocke my heires Executors and,39,0,0
BGvdCrxgdPyU7Bms,title or Interest in any of the aforegoing prmisses to the true pformance,73,3,2
M9UWA0xXEQxtM5Oj,the Comand of the aforesaid Master as aforesaid,47,0,0
ydadQfY9Y0hQXVdf,of fifteene hundred pounds of sound well condiconed and,55,1,0
TyBLQ7BMlXkKwooI,Anthony Richardson doe for me my heires Exec^rs Adm^rs and,58,1,2
0HagWfv50QnVAbNy,unto the Said twoe parcells of land belonging or in,51,1,4
ektv7klLjqZxyCRb,Whereas the Said Thomas Byfeild is dead and the said,52,1,2
qYeY5tNhzK7MLpWM,"over unto Richard Budding of the Said Island, Planter his heirs Ex",66,3,0
ktvEjpdISrOIhb0c,have to hould occupie possesse & enjoyed peaceably & quietly the sd fiftye,74,4,4
A8rvFQ7H8zuuWWw4,truee pfromance of the aforesaid prmisses the aforesaid Robert,62,2,2
jA2oQjwFbpKVSBxn,and sell unto the foresd David made & his heires Exce^rs Adm^rs & to he &,73,3,2
eLf2p0U4w5bwTVoU,consideracons me hereunto moveing have absolutely given,55,1,3
o0p4rYL7CkNB1NDb,lat master & comander under God of the Good Shipp,49,0,1
2BpLwzgiVzW1y7XC,said Piggot not loading of the said Tunnage due in time and,59,2,0
BnzAM1HpE1wxOPxP,one hundred acres of Land or there about bee y^e Same more,58,1,1
RdhJeV3xJKgmzIjL,& to hold & peacablye to enjoy all the premisses to Hugh,56,1,2
FCbXuoztr99Zp0q9,"thereof, Doe clearely Acquitt, Exonerate, & for Ever",52,1,3
Zwez3VcBbD6e3uKB,shipp that shall happen to arrive att this island after Christmas next that shall bring men,91,4,1
1FnhRcitkyZsuMUZ,necessary dureing his said natureall life,41,0,0
Z5tVCCfLH7WIGpCr,mchantable Tobaccoe allready received in hand have,50,0,0
slw5ce48zxCxxuEt,to these Presents have: Interchangeably Sett their hand,55,1,2
PvBgyjl1vyTTRrSF,the lett suite trouble molestation or deniall of me the said,60,2,1
kZU5BU5Ai1LMfjnt,hereby give and great unto my said attorney my full powerand lawfull authority,78,4,0
5c2b19kEWoaaQ2GB,of good sound neett merchantable cotton woole In witness whereof the,68,3,1
2q4XL6UQj52PGfva,to the windward and with the lands of Marmaduke Crosley To have,63,2,0
Cnq5UY0iyZ1XvI2E,Barbados To all Christian People to whome this present writeing,63,2,3
z2EBoCk8bmPCosXq,whereon the Same ought to be paid as aforesaid that then & in Such cas,70,3,0
68QwGt2k1Q4JlsgE,clayme to the said land by our or any of our meanes consent or pcurement forevermore,84,4,0
FMEaIydt5PpDWE6w,"and Assignes, To have hould and Continue the",44,0,4
br16vIpIFxca3VFV,"ffeaste day of S:^t Michaell, one eare of Indyan corne at the",61,2,2
yeYA9q4TIhTXMPIT,others in whose hands any ye pr'misses shal be and to appeare before all,72,3,4
KVb7Fh5if65kxFNZ,and possession of the within premisses delivered,48,0,1
9CsOlh5i9maNWqaD,admistrs and assignes forever without the lett suite trouble molestacon or other,80,4,0
10QrhU8DPSyyasuA,and another servant w^ch is betwixt them,40,0,2
IW54w3ffLLc6zuWz,& wheresoever giveing and by these pr^sents grannt,50,0,2
EHBoK6f9thISpuLc,and clearly exonerated acquitted and discharged of and,54,1,3
ExXxCyDlMNehTvsL,and upon the express condicon and it is the true intent and,59,2,4
8w0SwLIwhyciggKQ,then this within specified mortgage to be redelivered unto Hector,65,2,1
xrHsULSu9f33AvE0,country of Tyrone in Ireand my sometime husband,47,0,1
siYC73VEIyiB8ISQ,betweene Ian White off ye Island of Barbados merchant,53,1,0
vYL4qR1bbp07IgGZ,Signed sealed and delivered in prsence of us,44,0,2
3iWJWzFR5Gv6f9wR,of which said Acco^ts and Matters the said James Kendall Esq:^r is found,72,3,0
iv0hfiMQH7cV3n9W,by us the said Thomas Grigson and Katherine his,47,0,4
WbD9vSK9HINEPIAw,at the request of the said Apperer did then and there protest even,66,3,1
DdeGnixORSYzyV3e,Sale before recited under the hand and Seale of,47,0,2
J5TaRgiDEei4CFSg,"hold , use , occupy possess and Enjoy the Said planta",53,1,3
oWo8j93iGuuyWOQz,constituants as they shall thinke meete moreover upon sale assignement,70,3,4
UmfAca6qWdl6EkJ7,assignes to formely by these pr^sents dated this 29^th day of August 168,72,3,1
jbNTI6fKybVUiDOO,"Rich: Jacques, George Frry, W^m Howard, Gawyn Carowe William x Plasterer",72,3,4
CaYVhNs8WwmRNS6g,either of the sd sumes of wood be left behind unpaid at ye -,60,2,4
quoguynXdMpa5XZE,twoe hundred pounds of mchantable Tobaccoe already had & ~,58,1,0
4dnbGOIcHO5392eD,Court holding before me in the Chamber of y^e Guild hall of the,63,2,3
ZncYZQiEOyWN4qDm,To all Xpian people to whome these psents shall come,52,1,0
cLlvehrjWAkSxJkC,A shedule of all the goods moveable and immoveable w^ch Christo: Thompson is to,79,4,4
bnoPNHifsCJR1888,pr bargained land wth ye prviledges thereunto belonging from,60,2,2
BRVeiQGOK4HLNUoa,wife send greeting in our Lord God Everlasting where ~,54,1,4
66kgnjGo1mY5JNS1,Townsend have hereunto sett my hand and seale the first day of March Ano 1643.,78,4,1
EvpaaQf6h1KQFj8f,the profitts and comodities whatsoever standing ariseing or groweinge upon the same,83,4,3
6qyKnXSTwhb4kVft,by theis prsents as alsoe for divs other good causes and,56,1,2
X3NAdmnvJ4kQy7HB,mens plantacon & on the lewd side on ye plantacon of Wm Craven & Here:,70,3,2
2kNnsSVfQEilmkMF,all and w^tsoever theire attorney or any other by him to be substituted shall,77,4,4
GDHnebmgqZZwW6yr,James Downeman and Ursula his Wife sendeth greetinge in,55,1,1
W8wdFrxaW9VMnV3p,was in y^e possession of my late Dec^d: ffather &now in the possession me y^e. s^d. Robert San,94,4,3
T3Hhat7cR2M3fvD4,lately purchased of Tho: Whitehead. Together the moyetye of all and singuler the,80,4,1
sV3vZhD9ejW9o3RU,aforesaid Gent his heires exers admirs and assignes of and from all dammages suites or troubl,93,4,3
EZAP4ZkhiSUd82kg,freely and cleerely acquitted and discharged of and from all former bargaines sales,83,4,4
d0KvUoiQUzFaZJq3,before ye Twenty day of June next ensuing the date hereof,57,1,0
75u6pKmwtm0vHRAr,molestacon or further suite in law In wittness whereof I have hereunto,70,3,4
bQAC5dDF1NTRUUP0,the aforesaid parcell of Land of fourteen,41,0,3
kQKse0luKCNNV0Lc,Entr^d : the 26^th To all Xpian People To whome this present Writeing,69,3,2
beAivJwhwcRiSSOa,thousand pounds sterl in witness whereof they have hereunto,59,2,0
g9NIE4MigAvag2H9,the tenure or occupacon of the Said John Wells,46,0,2
WiGfAv4dAqzmaR0d,followinge wth all prviledges Comodities & Stocke wch now appteyne,66,3,1
LbW5OvygBwwAwdQp,consideracon therein expressed one plantacon conteyneinge fortie acres of land,78,4,4
fUVZgu51CqrTZNzQ,administrators in the some of fower thousand pounds of neatt ~~,63,2,0
xyssAJSwpQa7qxxu,the paymt of Eighteene hundred pounds of good sound ~,53,1,1
9NeEfZ4Zydpm1VZR,profitts Comodityes Emoluments Hereditaments & Appertenances to y^:e Said,73,3,2
irdmkTgewSo3vwau,leewardwest lyne of the same land withall and singular the wages,64,2,0
0qAbkepBWI2IsexF,heyres and all p:sons Claimeing interest to all or to any parte,63,2,1
f5cMjlBHvMlRBj5Q,attorney & attorneys & assignes Joyntly & sevally for me & in my name & to,74,4,1
mUYiTCH9nMAXVLlf,"Andrew sanders, W^m Chiknall. Tho: Jones.",41,0,0
2KW2WCEcogSZEaxB,was borne Same time in the moneth of January In the,51,1,3
AJxszlffy8CaOdAk,goods the Said negroes hadd then aboard the Said,48,0,2
Edih44tQyeVyN1VW,the Same to bee recovered against him them or an,48,0,3
ogDvw4kKCEzchqwG,edifices and buildings thereupon or thereunto in any,52,1,1
E2GxFys3BmMepJY9,the sume of six hundred twenty and five pounds like money att,61,2,4
2ooZXGXsfzi7WR0L,unto the same Plantation or parcell of Land belonging,53,1,0
faKkl4iufUqvwE6L,"read ^heard understood, Know yee that I Robert Stroude Serv^.t and my wife Doroth",81,4,0
fWxwvfAvWeFzIdHA,thereof now knowe yee there fore that wee the said Thomas Griffith and,70,3,0
kJPtwnLFqNVOLxbC,estate of Inheritance and assurance and conveyance in the simple,64,2,2
8Mqn9A6okDcxAgq9,true intent and meaneing thereof that ye before,47,0,0
Xeym5MC4Oxbx4C0V,have and to hold all and singuler y^e premisses,47,0,4
Ah7PQ8QJULt7Tn5E,pounds six shillings foure pence whereof wth all ye pfitts & increase,69,3,0
HjhxtxtsFbYjjYLA,or wch shall or may lawfully clayme any estate right title or interest in ye,76,4,0
onqijI8wSzkX8XHo,firme unto ye said Peter Handcock all that ye plan-,51,1,3
ESSDMSv2LK9vNtAv,which shalbe due for the afores^d Pcell of land And I the said Capt Holldipp,76,4,1
H66Ktb4aKQtyv2W3,ay ever and above the Annuall Rent before mentioned all the,59,2,0
6o52HAS5xDVfLgGi,person or persons whatsoever layeing title or lawfull clayme thereunto this aforesaid,85,4,3
sFn4R9dwVQE20SQC,Know all men by these presents that we Capt: George Stanfast,60,2,3
wpLj5zcN4BF2r7V0,Thomas Bartlett Robert Lea Signed by - Samuell Richardson,57,1,1
qIlP5XM90ZsmSxcd,"Acknowledgements , to bee thereupon reserved unto his Sai",57,1,4
QirrDMYOugoobTuo,said Capt James Futter his heires and assignes for ever twentye acres of,72,3,3
GTjQijyKVrd6UOxT,grant agree to and w^th them the said Thomas and William their exers admers,75,4,2
MibJx6ArKT1dh3mj,I have sett my hand and seale the xx^th day of November 1640,60,2,3
L0rGKAmrdBOFMgEB,"broade howes and two , Item - one game and allye boardes in and abouts",70,3,1
ZOu2b2QOtKii1hSD,prtendinge any right title or intent to any pte or pcell of the,63,2,1
cNTmRRUpTn8KBpFL,"Teste - John Hopcott, Tho: Griffine, John Walden",48,0,3
vjCXuOzdakipcio5,lasting know yee that wee the said Patrick and Bridgett,55,1,0
259Ksw56mJJlnipt,Repaire to the Dwelling house of the said Louis,47,0,0
oTWJalmBS9kgPYMU,Instruments is a Notri publick dwelling in London by the authority,66,3,1
fq16XqCf5Avc2qqX,they will not doe for his and therefore they hold it need less,62,2,3
XKA2mP9zjbTLeAa8,and John Bawdon ( Called Springhead) on The,43,0,0
MIJUdqbNnozUlCjr,more especially for and in Consideration of Twenty,50,0,0
Jw1pjbJLuWokZ90y,have hereunto put my hand and seale this twelveth day of December 1644,70,3,2
7WFFMBAd2uq6G15v,on the Holy Evangelists of almighty God that he did see,55,1,3
w4Aq5A2DiR4yWozJ,deniall eviccon expulcon hindrance or contradiccion of me ye sd,63,2,0
EZZYGdgGK3gwBREm,in the condicon menconed the said Thomas Rous hath given severall,65,2,3
oZSmA6hZ1peEN3Hv,Have and To Hould the said demised land & premises w^th the,59,2,4
ju1xBfrrg7jQ9TWS,"Thomas Mary and Ann, Groues, and theire Heires and",50,0,0
cQBkqiyhdTppjrJS,unsevered and undevided from the whole Comple,45,0,2
Yw2t4EqC9ZzSM9vc,yee that I James Drax of Island of Barbados Esq for divers,58,1,3
R65XbBlJVWGfuUSU,& bounds as about y^e Same Exprest w^:ch is Certified,53,1,4
8NzDIKPDzcK9HEne,of June in the year of our Lord God one thousand six hundred sixty,66,3,0
YRdcTS1AprPDtOXR,the date hereof In Wittness Whereof the said Benjamin,53,1,2
FOtNoBz2R7ouETXU,did then and there produce contain paper which he answerd,57,1,4
yAaXBC9ZwPhrhqHo,Two Large hanno^es: vats in one pound five Shillings,52,1,2
Pg8vHX272R3vRh1g,"All the right title interest, Clayme and de",43,0,2
0mqbB5m2yIbe4NMc,Shall have and hath hereby free liberty to Sell or Exchange any timber or wood,78,4,4
rh29cCzL51kVBiyO,lease being ye over plus not expressed in ye fore men-,54,1,3
ByMsGK8ModbxgLOS,any agent or agentts factor or factors for him in this Island,61,2,1
GNRUSgrv2q7IfZeJ,the Said parrish of S:^t Georges Butting and bounding,53,1,2
j9o9HyZLE6rRiSgP,not shipping of the said tunnage in due time & place,52,1,3
ZSPjdaElcis1xRR6,day of November 1639 as appeareth by the hill of Sale given me by the,69,3,0
mTqwzHR4GSr68Hzv,ffor the sume of six Hundred thirty Eight pounds thirteen Shilling,66,3,0
d6ZWfj6IpmfKvxG8,by the grace of God of England Scotland France & Ireland,56,1,3
8uO5nvI30O6tA1qc,heirs Executors Administrators and assignes for ever will warrant,65,2,0
lu14jUbWu4A9AtCV,contracts & Incumbrances whatsoev^r: as alsoe from all maner of psons whatsoevr:,80,4,0
CJPd5wE3TjeRwe9U,or to be extended toward the easte untill the said quantity and pporcon,71,3,4
H9erbIk6Il8sW1zt,Executo.^rs & Administrato.^rs in The Sume of foure hundr,57,1,1
unP6NNH4FxWPKZhx,reasonably Devised advised and required by the Said John Haggard his heires &,77,4,2
olYXw9BVl7tRJIV2,Sendeth Greeting Know yee that the Said Henry Sealy,51,1,3
VYwKACuCFMM2fgRm,in or to the premisses or any parte or percell thereof,54,1,2
xS55xsBVei0QZdoW,under the annuall rent of two hundred and fifty pounds,54,1,1
ywlRQxdJRhxKvMbt,all the Estate Right Title interest use Possession Benefitt,59,2,3
Z3ZqVvHCPVyyNq0L,sale of all those lands and plantations lying and,49,0,1
gMPtcUZKyfXd6Xvw,-inge I knowne yee that I the said John Hill for divers good causes and consider-,81,4,3
aks7LkPFI7Yvk2ms,Thomas Phillips his heires Ex^rs adm^rs. & Assignes,51,1,2
sXe2iqnAezdxaSlM,to have or Clayme of in or to the before mentioned,50,0,1
TnwF5fMlgsKzEKf0,Seaven and twentieth day of November in the Year of our Lord,60,2,1
Fi52OHIUuYFtqJ2K,Barbados - Knowne all men by theise presents that I Capt Thomas Gibbes of the said,82,4,1
cLZBesMYcK62fadM,Crisp or Heires Ex^rs adm^rs or assignes as Witnes my hand,58,1,4
8iVnzNdozl0VJM1e,assignes forever without the lett trouble molestacon or incombrances of me,74,4,3
sxdZHLh4CWFBWGcQ,& confirmed by ye Govr: Councell & Assembly of this Island Ratified &,69,3,0
7hlHU4tL0ZFgHwSK,under his and seale dated second day of January in ye yeare of our Lord God,75,4,2
0TKWS2TOSrKaupQT,10^o die July Known all men by theis presents ye I Richard Ast have,67,3,4
13pQPV2nSeeFdnaQ,houses outhouses edefices and buildings profitts and comodities there unto,74,4,3
aC6fjed0jT2rjmsR,shall come Greeting Know yee that I John Spence of ye Island,60,2,2
RVRqLy0O8xgRoEbN,thereabouts situate lying and beinge in ye pish of St: Phps bounding upon the lands of Richd,92,4,2
ysDMVtR1CoJAs2Bm,To have and to hould the said demised prmisses and every pte and pcell thereof,78,4,0
2m8vSp7Wvl9eweFm,same to be recovered against him them on any,44,0,0
51X1nEewj41TrmYh,or either of theire heyres or assignes for Ever Allw,52,1,1
